Fund,Sector,Country,Percent,Date,ISIN
European Assets,European Smaller Companies,France,2.84,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Germany,20.93,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Ireland,17.97,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Italy,9.16,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Netherlands,6.79,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Norway,5.77,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Portugal,1.7,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Spain,9.43,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Sweden,4.17,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Switzerland,10.78,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Cash/Cash Equiv.,0.39,30/06/2014,NL0000226090
European Assets,European Smaller Companies,Fixed Interest,0,30/06/2014,NL0000226090
European Investment Trust,Europe,Belgium,2.86,30/06/2014,GB0003295010
European Investment Trust,Europe,Denmark,5.25,30/06/2014,GB0003295010
European Investment Trust,Europe,Finland,1.86,30/06/2014,GB0003295010
European Investment Trust,Europe,France,16.19,30/06/2014,GB0003295010
European Investment Trust,Europe,Germany,12.6,30/06/2014,GB0003295010
European Investment Trust,Europe,Ireland,2.4,30/06/2014,GB0003295010
European Investment Trust,Europe,Italy,12.99,30/06/2014,GB0003295010
European Investment Trust,Europe,Netherlands,16.98,30/06/2014,GB0003295010
European Investment Trust,Europe,Portugal,2.28,30/06/2014,GB0003295010
European Investment Trust,Europe,Spain,5.42,30/06/2014,GB0003295010
European Investment Trust,Europe,Sweden,2.03,30/06/2014,GB0003295010
European Investment Trust,Europe,Switzerland,17.33,30/06/2014,GB0003295010
European Investment Trust,Europe,Cash/Cash Equiv.,1.81,30/06/2014,GB0003295010
European Investment Trust,Europe,Fixed Interest,0,30/06/2014,GB0003295010
F&C Capital & Income,UK Equity Income,France,2.45,30/06/2014,GB0003463287
F&C Capital & Income,UK Equity Income,Germany,0.66,30/06/2014,GB0003463287
F&C Capital & Income,UK Equity Income,Ireland,2.17,30/06/2014,GB0003463287
F&C Capital & Income,UK Equity Income,UK,91.68,30/06/2014,GB0003463287
F&C Capital & Income,UK Equity Income,Cash/Cash Equiv.,2.24,30/06/2014,GB0003463287
F&C Capital & Income,UK Equity Income,Fixed Interest,0.8,30/06/2014,GB0003463287
F&C Commercial Property,Property Direct - UK,Not reported,,,
F&C Global Smaller Companies,Global,Denmark,0.84,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Finland,0.28,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,France,0.36,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Germany,2.74,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Ireland,1.75,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Italy,1.03,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Netherlands,1.27,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Norway,0.74,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Portugal,0.18,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Spain,1.04,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Sweden,0.5,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Switzerland,1.11,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,UK,26.65,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Australia,0.63,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Far East & Pacific Region,9.14,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Japan,9.13,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Brazil,0.3,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,USA,38.39,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Cash/Cash Equiv.,3.92,30/06/2014,GB0000175058
F&C Global Smaller Companies,Global,Fixed Interest,0,30/06/2014,GB0000175058
F&C Managed Portfolio Growth,Global,Africa Regional,1,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,European Developed,19,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,UK,38,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,China,2,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Far East & Pacific Region,9,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Japan,3,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Chile,1,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Other Middle East,1,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,USA,19,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Cash/Cash Equiv.,5,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Growth,Global,Fixed Interest,2,30/06/2014,GB00B2PP2527
F&C Managed Portfolio Income,Global Equity Income,Africa Regional,1,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,European Developed,12,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,UK,48,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,China,2,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,Far East & Pacific Region,13,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,Japan,1,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,Brazil,1,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,Peru,1,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,USA,10,30/06/2014,GB00B2PP3J36
F&C Managed Portfolio Income,Global Equity Income,Fixed Interest,11,30/06/2014,GB00B2PP3J36
F&C Private Equity,Split Capital Trust,Not reported,,,
F&C UK Real Estate Investments,Property Direct - UK,Not reported,,,
Fair Oaks Income,Sector Specialist: Debt,Not reported,,,
Fidelity Asian Values,Asia Pacific - Excluding Japan,India,9.04,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Australia,4.88,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,China,24.76,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Hong Kong,18.95,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Malaysia,0.98,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Singapore,6.24,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,South Korea,26.55,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Taiwan,7.47,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,USA,0.94,30/06/2014,GB0003322319
Fidelity Asian Values,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,0.19,30/06/2014,GB0003322319
Fidelity China Special Situations,Country Specialists: Asia Pacific,UK,3.4,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,Australia,0.55,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,China,50.12,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,Hong Kong,36.65,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,Singapore,1.82,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,Taiwan,1.33,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,USA,5.42,30/06/2014,GB00B62Z3C74
Fidelity China Special Situations,Country Specialists: Asia Pacific,Cash/Cash Equiv.,0.71,30/06/2014,GB00B62Z3C74
Fidelity European Values,Europe,Czech Republic,0.31,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Turkey,0.53,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Belgium,7.91,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Denmark,5.14,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Finland,5.82,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,France,20.74,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Germany,15.81,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Italy,2.09,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Luxembourg,1.87,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Netherlands,1.86,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Norway,6.03,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Spain,3.31,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Sweden,3.13,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Switzerland,18.95,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,UK,4.66,30/06/2014,GB00BK1PKQ95
Fidelity European Values,Europe,Cash/Cash Equiv.,1.84,30/06/2014,GB00BK1PKQ95
Fidelity Japanese Values,Japanese Smaller Companies,Japan,98,30/06/2014,GB0003328555
Fidelity Japanese Values,Japanese Smaller Companies,Cash/Cash Equiv.,2,30/06/2014,GB0003328555
Fidelity Special Values,UK All Companies,Denmark,2.71,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,France,4.53,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Germany,0.8,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Ireland,1.32,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Italy,0.51,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Netherlands,0.77,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Norway,0.27,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Spain,1.66,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Sweden,0.84,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,UK,80.06,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Brazil,0.21,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,USA,6.23,30/06/2014,GB0003325106
Fidelity Special Values,UK All Companies,Cash/Cash Equiv.,0.09,30/06/2014,GB0003325106
Finsbury Growth & Income,UK Equity Income,Netherlands,6.33,30/06/2014,GB0007816068
Finsbury Growth & Income,UK Equity Income,UK,85.3,30/06/2014,GB0007816068
Finsbury Growth & Income,UK Equity Income,Canada,1.69,30/06/2014,GB0007816068
Finsbury Growth & Income,UK Equity Income,USA,6.26,30/06/2014,GB0007816068
Finsbury Growth & Income,UK Equity Income,Cash/Cash Equiv.,0.39,30/06/2014,GB0007816068
Finsbury Growth & Income,UK Equity Income,Fixed Interest,0.03,30/06/2014,GB0007816068
Foreign & Colonial Investment Trust,Global,South Africa,0.26,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,India,1.22,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Poland,0.07,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Russia,0.67,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Turkey,0.28,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,European Developed,4.63,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Finland,0.25,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,France,2.19,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Germany,2.93,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Ireland,6.24,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Italy,0.59,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Luxembourg,1.79,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Netherlands,2.98,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Norway,0.47,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Portugal,0.24,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Spain,0.08,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Sweden,1.59,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Switzerland,2.69,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,UK,16.77,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Australia,0.18,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,China,1.87,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Hong Kong,0.8,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Indonesia,0.29,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Japan,5.3,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Malaysia,0.19,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,New Zealand,0.02,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Philippines,0.13,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Singapore,0.14,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,South Korea,1.39,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Taiwan,0.37,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Thailand,0.43,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Brazil,1.06,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Colombia,0.04,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Mexico,0.34,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Other Latin America,3.02,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Peru,0.16,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Israel,0.24,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Canada,0.56,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,USA,36.17,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Bermuda,0.52,30/06/2014,GB0003466074
Foreign & Colonial Investment Trust,Global,Cash/Cash Equiv.,0.84,30/06/2014,GB0003466074
Foresight 2 VCT,VCT Specialist: Technology,Not reported,,,
Foresight 2 VCT Infrastructure shares,VCT Specialist: Infrastructure Pre Qualifying,Not reported,,,
Foresight 2 VCT Planned Exit shares,VCT Specialist: Environmental,Not reported,,,
Foresight 3 VCT,VCT Specialist: Technology,Not reported,,,
Foresight 4 VCT,VCT Specialist: Technology,Not reported,,,
Foresight 4 VCT C shares,VCT Specialist: Technology Pre Qualifying,Not reported,,,
Foresight Solar Fund,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
Foresight VCT,VCT Generalist,Not reported,,,
Foresight VCT Infrastructure shares,VCT Specialist: Infrastructure Pre Qualifying,Not reported,,,
Foresight VCT Planned Exit shares,VCT Specialist: Environmental,Not reported,,,
Forest Company,Sector Specialist: Forestry & Timber,Not reported,,,
Fundsmith Emerging Equities,Global Emerging Markets,Not reported,,,
GCP Infrastructure Investments,Sector Specialist: Infrastructure,Not reported,,,
GCP Infrastructure Investments C shares,Sector Specialist: Infrastructure,Not reported,,,
GCP Sovereign Infrastructure Debt,Sector Specialist: Infrastructure,Not reported,,,
Geiger Counter,Sector Specialist: Commodities & Natural Resources,Not reported,,,
Genesis Emerging Markets,Global Emerging Markets,Not reported,,,
Global Fixed Income Realisation,Hedge Funds,Not reported,,,
Global Resources,Sector Specialist: Commodities & Natural Resources,European Developed,10,30/06/2014,GB00BCKFVJ45
Global Resources,Sector Specialist: Commodities & Natural Resources,UK,3,30/06/2014,GB00BCKFVJ45
Global Resources,Sector Specialist: Commodities & Natural Resources,Australia,3,30/06/2014,GB00BCKFVJ45
Global Resources,Sector Specialist: Commodities & Natural Resources,Canada,54,30/06/2014,GB00BCKFVJ45
Global Resources,Sector Specialist: Commodities & Natural Resources,Cash/Cash Equiv.,3,30/06/2014,GB00BCKFVJ45
Global Resources,Sector Specialist: Commodities & Natural Resources,Fixed Interest,27,30/06/2014,GB00BCKFVJ45
Globalworth Real Estate Investments,Property Direct - Europe,Not reported,,,
Graphite Enterprise,Private Equity,Not reported,,,
Greencoat UK Wind,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
Hansa Trust (A Ord),UK All Companies,Not reported,,,
Hansa Trust (Ord),UK All Companies,Ireland,11.91,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,Other Investment Cos,37.81,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,UK,45.9,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,USA,2.23,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,Bermuda,1.15,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,Cash/Cash Equiv.,1,30/06/2014,GB0007879728
Hansa Trust (Ord),UK All Companies,Fixed Interest,0,30/06/2014,GB0007879728
HarbourVest Global Private Equity,Private Equity,Not reported,,,
HarbourVest Senior Loans Europe,Global High Income,Not reported,,,
Hargreave Hale AIM VCT 1,VCT AIM Quoted,Not reported,,,
Hargreave Hale AIM VCT 2,VCT AIM Quoted,Not reported,,,
Hazel Renewable Energy VCT 1,VCT Specialist: Environmental,Not reported,,,
Hazel Renewable Energy VCT 2,VCT Specialist: Environmental,Not reported,,,
Henderson Diversified Income,Global High Income,UK,5.56,30/06/2014,JE00B1Y1NS49
Henderson Diversified Income,Global High Income,Cash/Cash Equiv.,-0.07,30/06/2014,JE00B1Y1NS49
Henderson Diversified Income,Global High Income,Fixed Interest,94.51,30/06/2014,JE00B1Y1NS49
Henderson European Focus,Europe,Belgium,5.93,30/06/2014,GB0005268858
Henderson European Focus,Europe,Denmark,6.33,30/06/2014,GB0005268858
Henderson European Focus,Europe,Finland,2.34,30/06/2014,GB0005268858
Henderson European Focus,Europe,France,12.93,30/06/2014,GB0005268858
Henderson European Focus,Europe,Germany,22.91,30/06/2014,GB0005268858
Henderson European Focus,Europe,Italy,4.76,30/06/2014,GB0005268858
Henderson European Focus,Europe,Netherlands,4.65,30/06/2014,GB0005268858
Henderson European Focus,Europe,Norway,2.86,30/06/2014,GB0005268858
Henderson European Focus,Europe,Portugal,0.92,30/06/2014,GB0005268858
Henderson European Focus,Europe,Spain,3.67,30/06/2014,GB0005268858
Henderson European Focus,Europe,Sweden,12.01,30/06/2014,GB0005268858
Henderson European Focus,Europe,Switzerland,21.63,30/06/2014,GB0005268858
Henderson European Focus,Europe,Cash/Cash Equiv.,-0.94,30/06/2014,GB0005268858
Henderson EuroTrust,Europe,Austria,1.58,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Denmark,7.33,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,France,21.15,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Germany,26.57,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Italy,2.86,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Netherlands,4.66,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Norway,2.83,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Portugal,1.57,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Spain,4.72,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Sweden,5.3,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Switzerland,21.42,30/06/2014,GB0004199294
Henderson EuroTrust,Europe,Cash/Cash Equiv.,0.01,30/06/2014,GB0004199294
Henderson Far East Income,Asia Pacific - Excluding Japan,India,4.68,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Australia,16.44,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,China,20.57,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Hong Kong,9.72,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Indonesia,1.54,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Japan,2.02,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Malaysia,2.07,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,New Zealand,1.77,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Philippines,1.71,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Singapore,8.45,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,South Korea,6.33,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Taiwan,15.75,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Thailand,5.96,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,2.99,30/06/2014,JE00B1GXH751
Henderson Far East Income,Asia Pacific - Excluding Japan,Fixed Interest,0,30/06/2014,JE00B1GXH751
Henderson Global,Global,France,5.09,30/06/2014,GB0003184024
Henderson Global,Global,Germany,1.48,30/06/2014,GB0003184024
Henderson Global,Global,Portugal,1.27,30/06/2014,GB0003184024
Henderson Global,Global,Switzerland,6.9,30/06/2014,GB0003184024
Henderson Global,Global,UK,16.94,30/06/2014,GB0003184024
Henderson Global,Global,Australia,3.42,30/06/2014,GB0003184024
Henderson Global,Global,China,0.59,30/06/2014,GB0003184024
Henderson Global,Global,Hong Kong,3.02,30/06/2014,GB0003184024
Henderson Global,Global,Japan,5.48,30/06/2014,GB0003184024
Henderson Global,Global,Singapore,3.73,30/06/2014,GB0003184024
Henderson Global,Global,South Korea,0.89,30/06/2014,GB0003184024
Henderson Global,Global,Brazil,0.44,30/06/2014,GB0003184024
Henderson Global,Global,Canada,2.86,30/06/2014,GB0003184024
Henderson Global,Global,USA,47.64,30/06/2014,GB0003184024
Henderson Global,Global,Cash/Cash Equiv.,0.25,30/06/2014,GB0003184024
Henderson High Income,UK Equity & Bond Income,Netherlands,1.61,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,Norway,0.98,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,Sweden,0.3,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,Switzerland,0.8,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,UK,82.92,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,USA,2.59,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,Cash/Cash Equiv.,-0.5,30/06/2014,GB0009580571
Henderson High Income,UK Equity & Bond Income,Fixed Interest,11.3,30/06/2014,GB0009580571
Henderson International Income,Global Equity Income,France,10.5,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Germany,10.69,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Italy,2.42,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Luxembourg,0.94,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Netherlands,0.89,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Norway,1.17,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Switzerland,8.92,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Australia,5.16,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,China,8.13,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Hong Kong,2.59,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Japan,1.83,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,New Zealand,1.32,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Singapore,2.29,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,South Korea,2.53,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Taiwan,3.48,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Thailand,0.96,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Brazil,1.87,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Canada,1.9,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,USA,31.88,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Cash/Cash Equiv.,0.53,30/06/2014,GB00B3PHCS86
Henderson International Income,Global Equity Income,Fixed Interest,0,30/06/2014,GB00B3PHCS86
Henderson Opportunities,UK All Companies,UK,100.17,30/06/2014,GB0008536574
Henderson Opportunities,UK All Companies,Cash/Cash Equiv.,-0.17,30/06/2014,GB0008536574
Henderson Smaller Companies,UK Smaller Companies,UK,99.75,30/06/2014,GB0009065060
Henderson Smaller Companies,UK Smaller Companies,Cash/Cash Equiv.,0.25,30/06/2014,GB0009065060
Henderson Value,Global,Russia,5.3,30/06/2014,GB0001216000
Henderson Value,Global,Guernsey,10.94,30/06/2014,GB0001216000
Henderson Value,Global,Luxembourg,2.39,30/06/2014,GB0001216000
Henderson Value,Global,Other European,0.06,30/06/2014,GB0001216000
Henderson Value,Global,UK,47.23,30/06/2014,GB0001216000
Henderson Value,Global,Hong Kong,4.25,30/06/2014,GB0001216000
Henderson Value,Global,Singapore,0.33,30/06/2014,GB0001216000
Henderson Value,Global,Brazil,1.05,30/06/2014,GB0001216000
Henderson Value,Global,USA,4.37,30/06/2014,GB0001216000
Henderson Value,Global,Bermuda,0.26,30/06/2014,GB0001216000
Henderson Value,Global,Cayman Islands,18.3,30/06/2014,GB0001216000
Henderson Value,Global,Cash/Cash Equiv.,5.52,30/06/2014,GB0001216000
Herald,"Sector Specialist: Small Media, Comms & IT Cos",South Africa,0.28,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Belgium,0.04,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",France,0.55,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Germany,0.34,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Ireland,0.16,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Netherlands,1.28,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Norway,0.85,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",UK,67.32,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Australia,0.25,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",China,0.91,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Hong Kong,0.34,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",South Korea,2.04,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Taiwan,1.79,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Canada,0.34,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",USA,18.8,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Cash/Cash Equiv.,1.85,30/06/2014,GB0004228648
Herald,"Sector Specialist: Small Media, Comms & IT Cos",Fixed Interest,2.86,30/06/2014,GB0004228648
HgCapital,Private Equity,Not reported,,,
HICL Infrastructure,Sector Specialist: Infrastructure,Not reported,,,
