observation_month,publication_type,source,file_format,download_success,parser_success,fields_available,notes
2016-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1608.CSV,csv,ok,,,MIR 31 August 2016
2016-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1608.CSV,csv,,,,MIR 31 August 2016
2016-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1608.csv,csv,ok,,,MIR 31 August 2016
2016-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1608.CSV,csv,,,,MIR 31 August 2016
2016-08,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Aug16.pdf,pdf,,,,AIC Stats - August 2016
2016-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Sep16.xlsx,xlsx,ok,,,Industry Overview 30 September 2016
2016-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Sep16.pdf,pdf,,,,Industry Overview 30 September 2016
2016-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Sep16.xlsx,xlsx,,,,Industry Overview 30 September 2016
2016-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Sep16.xlsx,xlsx,,,,Industry Overview 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1609.CSV,csv,,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1609.CSV,csv,ok,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1609.CSV,csv,,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1609.CSV,csv,ok,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1609.CSV,csv,,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1609.csv,csv,ok,,,MIR 30 September 2016
2016-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1609.CSV,csv,,,,MIR 30 September 2016
2016-09,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Sep16.pdf,pdf,,,,AIC Stats - September 2016
2016-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Oct16.xlsx,xlsx,ok,,,Industry Overview 31 October 2016
2016-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Oct16.pdf,pdf,,,,Industry Overview 31 October 2016
2016-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Oct16.xlsx,xlsx,,,,Industry Overview 31 October 2016
2016-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Oct16.xlsx,xlsx,,,,Industry Overview 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1610.csv,csv,,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1610.csv,csv,ok,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1610.csv,csv,,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1610.csv,csv,ok,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1610.csv,csv,,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1610.csv,csv,ok,,,MIR 31 October 2016
2016-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1610.csv,csv,,,,MIR 31 October 2016
2016-10,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Oct16.pdf,pdf,,,,AIC Stats - October 2016
2016-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Nov16.xlsx,xlsx,ok,,,Industry Overview 30 November 2016
2016-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Nov16.pdf,pdf,,,,Industry Overview 30 November 2016
2016-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Nov16.xlsx,xlsx,,,,Industry Overview 30 November 2016
2016-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Nov16.xlsx,xlsx,,,,Industry Overview 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1611.CSV,csv,,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1611.CSV,csv,ok,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1611.CSV,csv,,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1611.CSV,csv,ok,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1611.CSV,csv,,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1611.csv,csv,ok,,,MIR 30 November 2016
2016-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1611.CSV,csv,,,,MIR 30 November 2016
2016-11,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Nov16.pdf,pdf,,,,AIC Stats - November 2016
2016-12,corporate_activity,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICCorporateActivity2016.xlsx,xlsx,ok,,,Corporate Activity 2016
2016-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Dec16.xlsx,xlsx,ok,,,Industry Overview 31 December 2016
2016-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Dec16.pdf,pdf,,,,Industry Overview 31 December 2016
2016-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Dec16.xlsx,xlsx,,,,Industry Overview 31 December 2016
2016-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Dec16.xlsx,xlsx,,,,Industry Overview 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1612.CSV,csv,,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1612.csv,csv,ok,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1612.CSV,csv,,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1612.CSV,csv,ok,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1612.CSV,csv,,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1612.csv,csv,ok,,,MIR 31 December 2016
2016-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1612.CSV,csv,,,,MIR 31 December 2016
2016-12,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Dec16.pdf,pdf,,,,AIC Stats 31 December 2016
2017-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Jan17.xlsx,xlsx,ok,,,Industry Overview 31 January 2017
2017-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Jan17.pdf,pdf,,,,Industry Overview 31 January 2017
2017-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Jan17.xlsx,xlsx,,,,Industry Overview 31 January 2017
2017-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Jan17.xlsx,xlsx,,,,Industry Overview 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1701.CSV,csv,,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1701.CSV,csv,ok,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1701.CSV,csv,,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1701.CSV,csv,ok,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1701.CSV,csv,,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1701.csv,csv,ok,,,MIR 31 January 2017
2017-01,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1701.CSV,csv,,,,MIR 31 January 2017
2017-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies28Feb17.xlsx,xlsx,ok,,,Industry Overview 28 February 2017
2017-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview28Feb17.pdf,pdf,,,,Industry Overview 28 February 2017
2017-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings28Feb17.xlsx,xlsx,,,,Industry Overview 28 February 2017
2017-02,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary28Feb17.xlsx,xlsx,,,,Industry Overview 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1702.CSV,csv,,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1702.CSV,csv,ok,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1702.CSV,csv,,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1702.CSV,csv,ok,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1702.CSV,csv,,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1702.csv,csv,ok,,,MIR 28 February 2017
2017-02,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1702.CSV,csv,,,,MIR 28 February 2017
2017-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Mar17.xlsx,xlsx,ok,,,Industry Overview 31 March 2017
2017-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Mar17.pdf,pdf,,,,Industry Overview 31 March 2017
2017-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Mar17.xlsx,xlsx,,,,Industry Overview 31 March 2017
2017-03,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Mar17.xlsx,xlsx,,,,Industry Overview 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1703.CSV,csv,,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1703.CSV,csv,ok,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1703.CSV,csv,,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1703.CSV,csv,ok,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1703.CSV,csv,,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1703.CSV,csv,ok,,,MIR 31 March 2017
2017-03,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1703.CSV,csv,,,,MIR 31 March 2017
2017-03,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Mar17.pdf,pdf,,,,AIC Stats 31 March 2017
2017-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Apr17.xlsx,xlsx,ok,,,Industry Overview 30 April 2017
2017-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Apr17.pdf,pdf,,,,Industry Overview 30 April 2017
2017-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Apr17.xlsx,xlsx,,,,Industry Overview 30 April 2017
2017-04,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Apr17.xlsx,xlsx,,,,Industry Overview 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1704.CSV,csv,,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1704.CSV,csv,ok,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1704.CSV,csv,,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1704.CSV,csv,ok,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1704.CSV,csv,,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1704.csv,csv,ok,,,MIR 30 April 2017
2017-04,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1704.CSV,csv,,,,MIR 30 April 2017
2017-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31May17.xlsx,xlsx,ok,,,Industry Overview 31 May 2017
2017-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31May17.pdf,pdf,,,,Industry Overview 31 May 2017
2017-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31May17.xlsx,xlsx,,,,Industry Overview 31 May 2017
2017-05,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31May17.xlsx,xlsx,,,,Industry Overview 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1705.CSV,csv,,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1705.csv,csv,ok,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1705.CSV,csv,,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1705.CSV,csv,ok,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1705.CSV,csv,,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1705.csv,csv,ok,,,MIR 31 May 2017
2017-05,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1705.CSV,csv,,,,MIR 31 May 2017
2017-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Jun17.xlsx,xlsx,ok,,,Industry Overview 30 June 2017
2017-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Jun17.pdf,pdf,,,,Industry Overview 30 June 2017
2017-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Jun17.xlsx,xlsx,,,,Industry Overview 30 June 2017
2017-06,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Jun17.xlsx,xlsx,,,,Industry Overview 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1706.CSV,csv,,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1706.csv,csv,ok,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1706.CSV,csv,,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1706.CSV,csv,ok,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1706.CSV,csv,,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1706.csv,csv,ok,,,MIR 30 June 2017
2017-06,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1706.CSV,csv,,,,MIR 30 June 2017
2017-06,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Jun17.pdf,pdf,,,,AIC Stats 30 June 2017
2017-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Jul17.xlsx,xlsx,ok,,,Industry Overview 31 July 2017
2017-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Jul17.pdf,pdf,,,,Industry Overview 31 July 2017
2017-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Jul17.xlsx,xlsx,,,,Industry Overview 31 July 2017
2017-07,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Jul17.xlsx,xlsx,,,,Industry Overview 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1707.CSV,csv,,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1707.CSV,csv,ok,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1707.CSV,csv,,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1707.CSV,csv,ok,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1707.CSV,csv,,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1707.csv,csv,ok,,,MIR 31 July 2017
2017-07,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1707.CSV,csv,,,,MIR 31 July 2017
2017-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Aug17.xlsx,xlsx,ok,,,Industry Overview 31 August 2017
2017-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Aug17.pdf,pdf,,,,Industry Overview 31 August 2017
2017-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Aug17.xlsx,xlsx,,,,Industry Overview 31 August 2017
2017-08,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Aug17.xlsx,xlsx,,,,Industry Overview 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1708.CSV,csv,,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1708.CSV,csv,ok,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1708.CSV,csv,,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1708.CSV,csv,ok,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1708.CSV,csv,,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1708.CSV,csv,ok,,,MIR 31 August 2017
2017-08,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1708.CSV,csv,,,,MIR 31 August 2017
2017-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Sep17.xlsx,xlsx,ok,,,Industry Overview 30 September 2017
2017-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Sep17.pdf,pdf,,,,Industry Overview 30 September 2017
2017-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Sep17.xlsx,xlsx,,,,Industry Overview 30 September 2017
2017-09,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Sep17.xlsx,xlsx,,,,Industry Overview 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1709.CSV,csv,,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1709.csv,csv,ok,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1709.CSV,csv,,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1709.CSV,csv,ok,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1709.CSV,csv,,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1709.csv,csv,ok,,,MIR 30 September 2017
2017-09,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1709.CSV,csv,,,,MIR 30 September 2017
2017-09,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats30Sep17.pdf,pdf,,,,AIC Stats 30 September 2017
2017-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Oct17.xlsx,xlsx,ok,,,Industry Overview 31 October 2017 
2017-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Oct17.pdf,pdf,,,,Industry Overview 31 October 2017 
2017-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Oct17.xlsx,xlsx,,,,Industry Overview 31 October 2017 
2017-10,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Oct17.xlsx,xlsx,,,,Industry Overview 31 October 2017 
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1710.CSV,csv,,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1710.CSV,csv,ok,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1710.CSV,csv,,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1710.CSV,csv,ok,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1710.CSV,csv,,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1710.CSV,csv,ok,,,MIR 31 October 2017
2017-10,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1710.CSV,csv,,,,MIR 31 October 2017
2017-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies30Nov17.xlsx,xlsx,ok,,,Industry Overview 30 November 2017
2017-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview30Nov17.pdf,pdf,,,,Industry Overview 30 November 2017
2017-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings30Nov17.xlsx,xlsx,,,,Industry Overview 30 November 2017
2017-11,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary30Nov17.xlsx,xlsx,,,,Industry Overview 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1711.CSV,csv,,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1711.CSV,csv,ok,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1711.CSV,csv,,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1711.CSV,csv,ok,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1711.CSV,csv,,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1711.CSV,csv,ok,,,MIR 30 November 2017
2017-11,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1711.CSV,csv,,,,MIR 30 November 2017
2017-12,corporate_activity,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICCorporateActivity2017.xlsx,xlsx,ok,,,Corporate Activity 2017
2017-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Dec17.xlsx,xlsx,ok,,,Industry Overview 31 December 2017
2017-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Dec17.pdf,pdf,,,,Industry Overview 31 December 2017
2017-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Dec17.xlsx,xlsx,,,,Industry Overview 31 December 2017
2017-12,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICSectorSummary31Dec17.xlsx,xlsx,,,,Industry Overview 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/CNV1712.CSV,csv,,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/ERR1712.CSV,csv,ok,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/GEO1712.CSV,csv,,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/MIR1712.CSV,csv,ok,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PC1712.CSV,csv,,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/PostMIRErrataAdditional1712.CSV,csv,ok,,,MIR 31 December 2017
2017-12,mir,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/WAR1712.CSV,csv,,,,MIR 31 December 2017
2017-12,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICStats31Dec17.pdf,pdf,,,,AIC Stats 31 December 2017
2018-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICAllCompanies31Jan18.xlsx,xlsx,ok,,,Industry Overview 31 January 2018
2018-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICIndustryOverview31Jan18.pdf,pdf,,,,Industry Overview 31 January 2018
2018-01,keyfacts,https://www.theaic.co.uk/sites/default/files/import/statistics_entry/AICManagementGroupRankings31Jan18.xlsx,xlsx,,,,Industry Overview 31 January 2018
